,time,assetCode,assetName,volume,open,close,result,binary_result,provider,sentimentClass,sentimentNegative,sentimentNeutral,sentimentPositive,urgency,firstMentionSentence,bodySize,wordCount,sentenceCount
9347,2007-04-25,IBM.N,International Business Machines Corp,14827675.0,98.79,101.46,2.6699999999999875,1.0,MKW,1.0,0.0410839,0.127711,0.831205,3.0,1.0,4275.0,722.0,28.0
9348,2007-04-25,IBM.N,International Business Machines Corp,14827675.0,98.79,101.46,2.6699999999999875,1.0,MKW,1.0,0.07324169999999999,0.146075,0.780684,3.0,1.0,4705.0,768.0,25.0
9349,2007-04-25,IBM.N,International Business Machines Corp,14827675.0,98.79,101.46,2.6699999999999875,1.0,RTRS,0.0,0.0112247,0.786875,0.2019,3.0,0.0,260.0,61.0,4.0
9350,2007-04-25,IBM.N,International Business Machines Corp,14827675.0,98.79,101.46,2.6699999999999875,1.0,RTRS,0.0,0.013462299999999998,0.49444899999999997,0.492088,3.0,0.0,3836.0,405.0,29.0
9351,2007-04-25,IBM.N,International Business Machines Corp,14827675.0,98.79,101.46,2.6699999999999875,1.0,RTRS,-1.0,0.732645,0.173452,0.0939036,3.0,8.0,1715.0,328.0,17.0
9352,2007-04-25,IBM.N,International Business Machines Corp,14827675.0,98.79,101.46,2.6699999999999875,1.0,RTRS,0.0,0.213533,0.542384,0.244083,3.0,16.0,3358.0,584.0,22.0
9353,2007-04-25,IBM.N,International Business Machines Corp,14827675.0,98.79,101.46,2.6699999999999875,1.0,RTRS,-1.0,0.788425,0.142969,0.0686067,3.0,9.0,3199.0,599.0,27.0
9355,2007-04-25,ICO.N,International Coal Group Inc,1357500.0,6.01,5.98,-0.02999999999999936,0.0,PRN,-1.0,0.7787890000000001,0.14839000000000002,0.0728212,3.0,1.0,26659.0,3726.0,123.0
9356,2007-04-25,ICO.N,International Coal Group Inc,1357500.0,6.01,5.98,-0.02999999999999936,0.0,RTRS,-1.0,0.8191430000000001,0.125228,0.0556284,1.0,1.0,0.0,10.0,1.0
9357,2007-04-25,ICO.N,International Coal Group Inc,1357500.0,6.01,5.98,-0.02999999999999936,0.0,RTRS,0.0,0.157039,0.614943,0.22801799999999997,1.0,1.0,0.0,14.0,1.0
9358,2007-04-25,ICO.N,International Coal Group Inc,1357500.0,6.01,5.98,-0.02999999999999936,0.0,RTRS,0.0,0.274717,0.567651,0.157632,1.0,1.0,0.0,16.0,1.0
9359,2007-04-25,ICO.N,International Coal Group Inc,1357500.0,6.01,5.98,-0.02999999999999936,0.0,RTRS,0.0,0.131801,0.55597,0.312229,1.0,1.0,0.0,13.0,1.0
9360,2007-04-25,ICO.N,International Coal Group Inc,1357500.0,6.01,5.98,-0.02999999999999936,0.0,RTRS,0.0,0.0141482,0.810077,0.175775,1.0,1.0,0.0,14.0,1.0
9361,2007-04-25,ICO.N,International Coal Group Inc,1357500.0,6.01,5.98,-0.02999999999999936,0.0,RTRS,0.0,0.012946200000000001,0.787751,0.199303,3.0,1.0,236.0,50.0,4.0
9362,2007-04-25,ICO.N,International Coal Group Inc,1357500.0,6.01,5.98,-0.02999999999999936,0.0,RTRS,0.0,0.015000200000000002,0.80274,0.18225999999999998,1.0,1.0,0.0,21.0,1.0
9363,2007-04-25,ICO.N,International Coal Group Inc,1357500.0,6.01,5.98,-0.02999999999999936,0.0,RTRS,0.0,0.015940299999999998,0.8057350000000001,0.178325,1.0,1.0,0.0,12.0,1.0
9364,2007-04-25,ICO.N,International Coal Group Inc,1357500.0,6.01,5.98,-0.02999999999999936,0.0,RTRS,0.0,0.015762799999999997,0.805208,0.179029,1.0,1.0,0.0,13.0,1.0
9365,2007-04-25,ICO.N,International Coal Group Inc,1357500.0,6.01,5.98,-0.02999999999999936,0.0,RTRS,-1.0,0.7864909999999999,0.144062,0.0694472,3.0,1.0,2973.0,537.0,26.0
9367,2007-04-25,ID.N,L-1 Identity Solutions Inc,1281900.0,19.37,18.99,-0.38000000000000256,0.0,RTRS,-1.0,0.8128479999999999,0.128591,0.058560900000000006,3.0,11.0,3710.0,380.0,24.0
9374,2007-04-25,IFSIA.O,Interface Inc,785632.0,17.15,17.34,0.19000000000000128,1.0,RTRS,0.0,0.016155700000000002,0.806295,0.177549,1.0,1.0,0.0,11.0,1.0
9375,2007-04-25,IFSIA.O,Interface Inc,785632.0,17.15,17.34,0.19000000000000128,1.0,RTRS,-1.0,0.819144,0.125228,0.0556283,1.0,1.0,0.0,18.0,1.0
9376,2007-04-25,IFSIA.O,Interface Inc,785632.0,17.15,17.34,0.19000000000000128,1.0,RTRS,0.0,0.0140268,0.498066,0.487908,1.0,1.0,0.0,8.0,1.0
9377,2007-04-25,IFSIA.O,Interface Inc,785632.0,17.15,17.34,0.19000000000000128,1.0,RTRS,0.0,0.0164253,0.806599,0.176976,1.0,1.0,0.0,10.0,1.0
9378,2007-04-25,IFSIA.O,Interface Inc,785632.0,17.15,17.34,0.19000000000000128,1.0,RTRS,-1.0,0.816018,0.127831,0.0561504,1.0,1.0,0.0,20.0,1.0
9379,2007-04-25,IFSIA.O,Interface Inc,785632.0,17.15,17.34,0.19000000000000128,1.0,RTRS,-1.0,0.810099,0.13053499999999998,0.059366499999999996,3.0,1.0,789.0,151.0,4.0
9383,2007-04-25,IM.N,Ingram Micro Inc,1141230.0,20.1,20.07,-0.030000000000001137,0.0,PRN,1.0,0.0327197,0.120223,0.847057,3.0,1.0,3362.0,562.0,18.0
9387,2007-04-25,INFY.O,Infosys Ltd,1602073.0,52.5,53.59,1.0900000000000034,1.0,RTRS,-1.0,0.45510500000000004,0.159321,0.385574,3.0,0.0,3392.0,628.0,25.0
9388,2007-04-25,ING.N,ING Groep NV,483700.0,46.93,47.18,0.25,1.0,RTRS,1.0,0.140318,0.337735,0.521947,3.0,12.0,1741.0,327.0,17.0
9390,2007-04-25,INTC.O,Intel Corp,69081361.0,21.95,22.258000000000003,0.3080000000000034,1.0,RTRS,1.0,0.0886752,0.363858,0.547466,3.0,8.0,1491.0,269.0,13.0
9391,2007-04-25,INTC.O,Intel Corp,69081361.0,21.95,22.258000000000003,0.3080000000000034,1.0,RTRS,1.0,0.036373,0.12366500000000001,0.8399620000000001,3.0,4.0,767.0,134.0,5.0
9392,2007-04-25,INTC.O,Intel Corp,69081361.0,21.95,22.258000000000003,0.3080000000000034,1.0,RTRS,-1.0,0.556812,0.198848,0.24434,3.0,5.0,2629.0,477.0,18.0
9393,2007-04-25,INTC.O,Intel Corp,69081361.0,21.95,22.258000000000003,0.3080000000000034,1.0,BSW,1.0,0.10153,0.32239,0.57608,3.0,1.0,3934.0,615.0,27.0
9394,2007-04-25,INTC.O,Intel Corp,69081361.0,21.95,22.258000000000003,0.3080000000000034,1.0,RTRS,1.0,0.0542361,0.136377,0.809387,3.0,19.0,1873.0,403.0,22.0
9395,2007-04-25,INTC.O,Intel Corp,69081361.0,21.95,22.258000000000003,0.3080000000000034,1.0,RTRS,1.0,0.0542361,0.136377,0.809387,3.0,19.0,1968.0,420.0,22.0
9396,2007-04-25,INTC.O,Intel Corp,69081361.0,21.95,22.258000000000003,0.3080000000000034,1.0,RTRS,1.0,0.0542361,0.136377,0.809387,3.0,19.0,2522.0,529.0,30.0
9405,2007-04-25,ISE.N,International Securities Exchange Holdings Inc,1634976.0,48.45,47.85,-0.6000000000000014,0.0,RTRS,0.0,0.153364,0.615733,0.23090300000000002,1.0,1.0,0.0,14.0,1.0
9406,2007-04-25,ISE.N,International Securities Exchange Holdings Inc,1634976.0,48.45,47.85,-0.6000000000000014,0.0,BSW,1.0,0.07861989999999999,0.159229,0.762151,3.0,1.0,38910.0,5211.0,180.0
9407,2007-04-25,ISE.N,International Securities Exchange Holdings Inc,1634976.0,48.45,47.85,-0.6000000000000014,0.0,RTRS,0.0,0.015940299999999998,0.8057350000000001,0.178325,1.0,1.0,0.0,12.0,1.0
9408,2007-04-25,ISE.N,International Securities Exchange Holdings Inc,1634976.0,48.45,47.85,-0.6000000000000014,0.0,RTRS,0.0,0.015762799999999997,0.805208,0.179029,1.0,1.0,0.0,13.0,1.0
9409,2007-04-25,ISE.N,International Securities Exchange Holdings Inc,1634976.0,48.45,47.85,-0.6000000000000014,0.0,RTRS,1.0,0.128487,0.342115,0.529399,1.0,1.0,0.0,20.0,1.0
9410,2007-04-25,ISE.N,International Securities Exchange Holdings Inc,1634976.0,48.45,47.85,-0.6000000000000014,0.0,RTRS,0.0,0.0141482,0.810077,0.175775,1.0,1.0,0.0,13.0,1.0
9411,2007-04-25,ISE.N,International Securities Exchange Holdings Inc,1634976.0,48.45,47.85,-0.6000000000000014,0.0,RTRS,1.0,0.0089606,0.459758,0.5312819999999999,3.0,1.0,992.0,197.0,7.0
9412,2007-04-25,ISE.N,International Securities Exchange Holdings Inc,1634976.0,48.45,47.85,-0.6000000000000014,0.0,RTRS,1.0,0.08163739999999998,0.149545,0.768818,3.0,1.0,2133.0,435.0,15.0
9413,2007-04-25,ISE.N,International Securities Exchange Holdings Inc,1634976.0,48.45,47.85,-0.6000000000000014,0.0,RTRS,1.0,0.00764155,0.445763,0.546596,3.0,20.0,2715.0,510.0,23.0
9416,2007-04-25,ISLN.O,Isilon Systems LLC,481029.0,18.44,18.11,-0.33000000000000185,0.0,RTRS,-1.0,0.819144,0.125228,0.0556283,1.0,1.0,0.0,9.0,1.0
9417,2007-04-25,ISLN.O,Isilon Systems LLC,481029.0,18.44,18.11,-0.33000000000000185,0.0,RTRS,-1.0,0.8191390000000001,0.12523099999999998,0.055630099999999995,1.0,1.0,0.0,12.0,1.0
9418,2007-04-25,ISLN.O,Isilon Systems LLC,481029.0,18.44,18.11,-0.33000000000000185,0.0,RTRS,0.0,0.15846300000000002,0.614621,0.22691599999999998,1.0,1.0,0.0,15.0,1.0
9419,2007-04-25,ISLN.O,Isilon Systems LLC,481029.0,18.44,18.11,-0.33000000000000185,0.0,RTRS,0.0,0.015940299999999998,0.8057350000000001,0.178325,1.0,1.0,0.0,12.0,1.0
9420,2007-04-25,ISLN.O,Isilon Systems LLC,481029.0,18.44,18.11,-0.33000000000000185,0.0,RTRS,0.0,0.015940299999999998,0.8057350000000001,0.178325,1.0,1.0,0.0,12.0,1.0
9421,2007-04-25,ISLN.O,Isilon Systems LLC,481029.0,18.44,18.11,-0.33000000000000185,0.0,RTRS,0.0,0.015940299999999998,0.8057350000000001,0.178325,1.0,1.0,0.0,12.0,1.0
9422,2007-04-25,ISLN.O,Isilon Systems LLC,481029.0,18.44,18.11,-0.33000000000000185,0.0,RTRS,0.0,0.0141482,0.810077,0.175775,1.0,1.0,0.0,16.0,1.0
9423,2007-04-25,ISLN.O,Isilon Systems LLC,481029.0,18.44,18.11,-0.33000000000000185,0.0,RTRS,0.0,0.22809000000000001,0.393177,0.378733,1.0,1.0,0.0,19.0,1.0
9424,2007-04-25,ISLN.O,Isilon Systems LLC,481029.0,18.44,18.11,-0.33000000000000185,0.0,RTRS,0.0,0.015762799999999997,0.805208,0.179029,1.0,1.0,0.0,13.0,1.0
9425,2007-04-25,ISLN.O,Isilon Systems LLC,481029.0,18.44,18.11,-0.33000000000000185,0.0,RTRS,-1.0,0.814052,0.128218,0.05772959999999999,3.0,1.0,659.0,135.0,3.0
9426,2007-04-25,ISLN.O,Isilon Systems LLC,481029.0,18.44,18.11,-0.33000000000000185,0.0,RTRS,-1.0,0.815813,0.127191,0.056995500000000004,3.0,1.0,733.0,158.0,3.0
9428,2007-04-25,IT.N,Gartner Inc,723200.0,25.4,25.37,-0.029999999999997584,0.0,BSW,1.0,0.334995,0.171119,0.493886,3.0,1.0,5922.0,953.0,40.0
9429,2007-04-25,IT.N,Gartner Inc,723200.0,25.4,25.37,-0.029999999999997584,0.0,BSW,1.0,0.140798,0.255322,0.60388,3.0,1.0,8040.0,1379.0,54.0
9432,2007-04-25,ITMN.O,InterMune Inc,1198523.0,30.08,29.37,-0.7099999999999973,0.0,RTRS,0.0,0.011288600000000001,0.7872560000000001,0.201455,3.0,0.0,274.0,63.0,4.0
9433,2007-04-25,ITMN.O,InterMune Inc,1198523.0,30.08,29.37,-0.7099999999999973,0.0,RTRS,-1.0,0.817521,0.126183,0.056295500000000005,3.0,10.0,3319.0,336.0,26.0
9435,2007-04-25,ITW.N,Illinois Tool Works Inc,2539100.0,51.38,51.67,0.28999999999999915,1.0,RTRS,1.0,0.336937,0.210677,0.45238599999999995,3.0,21.0,5632.0,1043.0,39.0
9436,2007-04-25,ITW.N,Illinois Tool Works Inc,2539100.0,51.38,51.67,0.28999999999999915,1.0,RTRS,1.0,0.336937,0.210677,0.45238599999999995,3.0,21.0,5671.0,1053.0,40.0
9438,2007-04-25,IWOV.O,Interwoven Inc,351479.0,16.27,16.42,0.15000000000000213,1.0,PRN,1.0,0.0502293,0.13389,0.8158810000000001,3.0,1.0,6670.0,1117.0,36.0
9439,2007-04-25,IWOV.O,Interwoven Inc,351479.0,16.27,16.42,0.15000000000000213,1.0,PRN,1.0,0.044337,0.129863,0.8258,3.0,1.0,7444.0,1148.0,39.0
9440,2007-04-25,JAH.N,Jarden Corp,3257800.0,43.3,41.58,-1.7199999999999989,0.0,RTRS,0.0,0.0118541,0.795868,0.192278,3.0,1.0,710.0,143.0,6.0
9441,2007-04-25,JAH.N,Jarden Corp,3257800.0,43.3,41.58,-1.7199999999999989,0.0,RTRS,1.0,0.00896336,0.469401,0.521636,3.0,3.0,1072.0,194.0,5.0
9442,2007-04-25,JAH.N,Jarden Corp,3257800.0,43.3,41.58,-1.7199999999999989,0.0,RTRS,1.0,0.0461649,0.268361,0.685474,3.0,3.0,1122.0,206.0,5.0
9443,2007-04-25,JAH.N,Jarden Corp,3257800.0,43.3,41.58,-1.7199999999999989,0.0,RTRS,1.0,0.00896336,0.469401,0.521636,3.0,6.0,1866.0,344.0,8.0
9444,2007-04-25,JAH.N,Jarden Corp,3257800.0,43.3,41.58,-1.7199999999999989,0.0,RTRS,1.0,0.0461649,0.268361,0.685474,3.0,6.0,1916.0,356.0,8.0
9445,2007-04-25,JAH.N,Jarden Corp,3257800.0,43.3,41.58,-1.7199999999999989,0.0,RTRS,0.0,0.114871,0.619587,0.265542,1.0,1.0,0.0,8.0,1.0
9446,2007-04-25,JAH.N,Jarden Corp,3257800.0,43.3,41.58,-1.7199999999999989,0.0,PRN,-1.0,0.610316,0.23320700000000003,0.156477,3.0,1.0,19009.0,2814.0,57.0
9447,2007-04-25,JAH.N,Jarden Corp,3257800.0,43.3,41.58,-1.7199999999999989,0.0,RTRS,0.0,0.0141482,0.810077,0.175775,1.0,1.0,0.0,7.0,1.0
9448,2007-04-25,JAH.N,Jarden Corp,3257800.0,43.3,41.58,-1.7199999999999989,0.0,RTRS,1.0,0.0067447,0.435026,0.558229,1.0,1.0,0.0,12.0,1.0
9449,2007-04-25,JAH.N,Jarden Corp,3257800.0,43.3,41.58,-1.7199999999999989,0.0,RTRS,0.0,0.0141482,0.810077,0.175775,1.0,1.0,0.0,3.0,1.0
9450,2007-04-25,JAH.N,Jarden Corp,3257800.0,43.3,41.58,-1.7199999999999989,0.0,RTRS,0.0,0.012980200000000002,0.7572,0.22981999999999997,3.0,1.0,188.0,47.0,4.0
9451,2007-04-25,JAH.N,Jarden Corp,3257800.0,43.3,41.58,-1.7199999999999989,0.0,RTRS,1.0,0.027888,0.115293,0.856819,1.0,1.0,0.0,10.0,1.0
9452,2007-04-25,JAH.N,Jarden Corp,3257800.0,43.3,41.58,-1.7199999999999989,0.0,PRN,1.0,0.06651169999999999,0.14299,0.7904979999999999,3.0,1.0,11403.0,1949.0,58.0
9453,2007-04-25,JAH.N,Jarden Corp,3257800.0,43.3,41.58,-1.7199999999999989,0.0,RTRS,1.0,0.027888,0.115293,0.856819,1.0,1.0,0.0,10.0,1.0
9454,2007-04-25,JAH.N,Jarden Corp,3257800.0,43.3,41.58,-1.7199999999999989,0.0,RTRS,1.0,0.027888,0.115293,0.856819,1.0,1.0,0.0,10.0,1.0
9455,2007-04-25,JAH.N,Jarden Corp,3257800.0,43.3,41.58,-1.7199999999999989,0.0,RTRS,1.0,0.027888,0.115293,0.856819,1.0,1.0,0.0,10.0,1.0
9456,2007-04-25,JAH.N,Jarden Corp,3257800.0,43.3,41.58,-1.7199999999999989,0.0,RTRS,0.0,0.0141482,0.810077,0.175775,1.0,1.0,0.0,12.0,1.0
9457,2007-04-25,JAH.N,Jarden Corp,3257800.0,43.3,41.58,-1.7199999999999989,0.0,RTRS,1.0,0.027888,0.115293,0.856819,1.0,1.0,0.0,10.0,1.0
9458,2007-04-25,JAH.N,Jarden Corp,3257800.0,43.3,41.58,-1.7199999999999989,0.0,RTRS,0.0,0.152582,0.615893,0.231525,1.0,1.0,0.0,25.0,1.0
9459,2007-04-25,JAH.N,Jarden Corp,3257800.0,43.3,41.58,-1.7199999999999989,0.0,RTRS,1.0,0.00743565,0.443194,0.549371,1.0,1.0,0.0,13.0,1.0
9460,2007-04-25,JAH.N,Jarden Corp,3257800.0,43.3,41.58,-1.7199999999999989,0.0,RTRS,0.0,0.0167951,0.8040390000000001,0.17916600000000002,1.0,1.0,0.0,9.0,1.0
9461,2007-04-25,JAH.N,Jarden Corp,3257800.0,43.3,41.58,-1.7199999999999989,0.0,RTRS,0.0,0.012980200000000002,0.7572,0.22981999999999997,3.0,1.0,214.0,56.0,4.0
9462,2007-04-25,JAH.N,Jarden Corp,3257800.0,43.3,41.58,-1.7199999999999989,0.0,RTRS,-1.0,0.379788,0.31693899999999997,0.303273,3.0,1.0,784.0,151.0,5.0
9463,2007-04-25,JAH.N,Jarden Corp,3257800.0,43.3,41.58,-1.7199999999999989,0.0,RTRS,1.0,0.08665260000000001,0.16131199999999998,0.752035,3.0,1.0,1397.0,270.0,10.0
9464,2007-04-25,JAH.N,Jarden Corp,3257800.0,43.3,41.58,-1.7199999999999989,0.0,RTRS,-1.0,0.6659390000000001,0.207054,0.12700699999999998,3.0,1.0,1265.0,246.0,10.0
9465,2007-04-25,JAH.N,Jarden Corp,3257800.0,43.3,41.58,-1.7199999999999989,0.0,RTRS,1.0,0.045017400000000006,0.145189,0.809794,3.0,1.0,3288.0,652.0,25.0
9466,2007-04-25,JAH.N,Jarden Corp,3257800.0,43.3,41.58,-1.7199999999999989,0.0,RTRS,1.0,0.0309906,0.162128,0.8068810000000001,3.0,14.0,2496.0,497.0,30.0
9467,2007-04-25,JAH.N,Jarden Corp,3257800.0,43.3,41.58,-1.7199999999999989,0.0,RTRS,1.0,0.018168599999999997,0.374757,0.607075,3.0,1.0,3928.0,769.0,29.0
9470,2007-04-25,JBLU.O,JetBlue Airways Corp,32792426.0,10.65,10.31,-0.33999999999999986,0.0,RTRS,0.0,0.011973000000000001,0.788756,0.199271,3.0,7.0,4591.0,421.0,29.0
9471,2007-04-25,JBLU.O,JetBlue Airways Corp,32792426.0,10.65,10.31,-0.33999999999999986,0.0,RTRS,1.0,0.27700199999999997,0.175177,0.547821,3.0,8.0,1859.0,196.0,12.0
9472,2007-04-25,JBLU.O,JetBlue Airways Corp,32792426.0,10.65,10.31,-0.33999999999999986,0.0,RTRS,0.0,0.011257,0.7870699999999999,0.201673,3.0,0.0,261.0,62.0,4.0
9473,2007-04-25,JBLU.O,JetBlue Airways Corp,32792426.0,10.65,10.31,-0.33999999999999986,0.0,RTRS,-1.0,0.597666,0.13536600000000001,0.266968,3.0,8.0,2754.0,516.0,22.0
9474,2007-04-25,JBLU.O,JetBlue Airways Corp,32792426.0,10.65,10.31,-0.33999999999999986,0.0,RTRS,-1.0,0.806848,0.1324,0.06075219999999999,3.0,7.0,3131.0,574.0,27.0
9478,2007-04-25,JCP.N,J C Penney Company Inc,1771304.0,81.8,82.43,0.6300000000000097,1.0,BSW,0.0,0.15627,0.6152029999999999,0.228527,3.0,2.0,4203.0,706.0,25.0
9479,2007-04-25,JCP.N,J C Penney Company Inc,1771304.0,81.8,82.43,0.6300000000000097,1.0,RTRS,1.0,0.0290056,0.116495,0.854499,1.0,0.0,0.0,10.0,1.0
9480,2007-04-25,JCP.N,J C Penney Company Inc,1771304.0,81.8,82.43,0.6300000000000097,1.0,RTRS,0.0,0.0605654,0.819033,0.120402,1.0,1.0,0.0,29.0,1.0
9481,2007-04-25,JCP.N,J C Penney Company Inc,1771304.0,81.8,82.43,0.6300000000000097,1.0,RTRS,0.0,0.0605654,0.819033,0.120402,1.0,1.0,0.0,29.0,1.0
9482,2007-04-25,JCP.N,J C Penney Company Inc,1771304.0,81.8,82.43,0.6300000000000097,1.0,RTRS,0.0,0.143577,0.6022609999999999,0.254162,1.0,1.0,0.0,26.0,1.0
9483,2007-04-25,JCP.N,J C Penney Company Inc,1771304.0,81.8,82.43,0.6300000000000097,1.0,RTRS,1.0,0.00744949,0.44356999999999996,0.54898,1.0,1.0,0.0,19.0,1.0
9484,2007-04-25,JCP.N,J C Penney Company Inc,1771304.0,81.8,82.43,0.6300000000000097,1.0,RTRS,1.0,0.00891722,0.459083,0.532,3.0,1.0,236.0,50.0,4.0
9488,2007-04-25,JLL.N,Jones Lang LaSalle Inc,205300.0,107.28,108.61,1.3299999999999983,1.0,PRN,0.0,0.187053,0.59997,0.21297800000000003,3.0,1.0,1877.0,327.0,10.0
9490,2007-04-25,JNJ.N,Johnson & Johnson,12907874.0,64.75,64.68,-0.06999999999999318,0.0,RTRS,-1.0,0.433341,0.338609,0.22804899999999997,3.0,13.0,2165.0,409.0,17.0
9491,2007-04-25,JNJ.N,Johnson & Johnson,12907874.0,64.75,64.68,-0.06999999999999318,0.0,PRN,0.0,0.0318805,0.914682,0.05343730000000001,3.0,29.0,6222.0,1047.0,37.0
9494,2007-04-25,JOE.N,St. Joe Co,605000.0,55.28,56.62,1.3399999999999963,1.0,BSW,1.0,0.0558836,0.137373,0.8067439999999999,3.0,1.0,6344.0,1105.0,40.0
9495,2007-04-25,JPM.N,JPMorgan Chase & Co,18088439.0,52.24,52.82,0.5799999999999983,1.0,RTRS,1.0,0.0463796,0.13133699999999998,0.822283,3.0,0.0,1741.0,327.0,17.0
9496,2007-04-25,JPM.N,JPMorgan Chase & Co,18088439.0,52.24,52.82,0.5799999999999983,1.0,RTRS,1.0,0.0570814,0.20202699999999998,0.740892,3.0,11.0,3157.0,545.0,21.0
9497,2007-04-25,JPM.N,JPMorgan Chase & Co,18088439.0,52.24,52.82,0.5799999999999983,1.0,RTRS,1.0,0.175267,0.39507800000000004,0.429654,3.0,1.0,700.0,135.0,5.0
9498,2007-04-25,JPM.N,JPMorgan Chase & Co,18088439.0,52.24,52.82,0.5799999999999983,1.0,RTRS,0.0,0.013973099999999999,0.801954,0.18407300000000001,3.0,4.0,1866.0,344.0,8.0
9499,2007-04-25,JPM.N,JPMorgan Chase & Co,18088439.0,52.24,52.82,0.5799999999999983,1.0,RTRS,0.0,0.013973099999999999,0.801954,0.18407300000000001,3.0,4.0,1916.0,356.0,8.0
9500,2007-04-25,JPM.N,JPMorgan Chase & Co,18088439.0,52.24,52.82,0.5799999999999983,1.0,RTRS,-1.0,0.816071,0.127031,0.0568981,3.0,13.0,4864.0,929.0,30.0
9501,2007-04-25,JPM.N,JPMorgan Chase & Co,18088439.0,52.24,52.82,0.5799999999999983,1.0,RTRS,-1.0,0.683612,0.115191,0.20119700000000001,3.0,3.0,1272.0,242.0,8.0
9502,2007-04-25,JPM.N,JPMorgan Chase & Co,18088439.0,52.24,52.82,0.5799999999999983,1.0,RTRS,-1.0,0.693146,0.11279600000000001,0.19405799999999998,3.0,3.0,2301.0,416.0,16.0
9503,2007-04-25,JPM.N,JPMorgan Chase & Co,18088439.0,52.24,52.82,0.5799999999999983,1.0,BSW,-1.0,0.549733,0.288195,0.162073,3.0,1.0,1719.0,282.0,9.0
9504,2007-04-25,JPM.N,JPMorgan Chase & Co,18088439.0,52.24,52.82,0.5799999999999983,1.0,RTRS,1.0,0.0487833,0.17588199999999998,0.775335,1.0,1.0,0.0,26.0,1.0
9505,2007-04-25,JPM.N,JPMorgan Chase & Co,18088439.0,52.24,52.82,0.5799999999999983,1.0,RTRS,0.0,0.012946200000000001,0.787751,0.199303,3.0,1.0,214.0,59.0,4.0
9506,2007-04-25,JPM.N,JPMorgan Chase & Co,18088439.0,52.24,52.82,0.5799999999999983,1.0,RNS,0.0,0.159141,0.611364,0.22949499999999998,3.0,1.0,10720.0,1687.0,60.0
9507,2007-04-25,JPM.N,JPMorgan Chase & Co,18088439.0,52.24,52.82,0.5799999999999983,1.0,RTRS,1.0,0.127743,0.162653,0.709603,3.0,23.0,3751.0,681.0,27.0
9508,2007-04-25,JPM.N,JPMorgan Chase & Co,18088439.0,52.24,52.82,0.5799999999999983,1.0,RTRS,1.0,0.300164,0.172905,0.526931,3.0,9.0,3115.0,577.0,22.0
9509,2007-04-25,JPM.N,JPMorgan Chase & Co,18088439.0,52.24,52.82,0.5799999999999983,1.0,RTRS,1.0,0.300164,0.172905,0.526931,3.0,9.0,3117.0,575.0,22.0
9510,2007-04-25,JPM.N,JPMorgan Chase & Co,18088439.0,52.24,52.82,0.5799999999999983,1.0,RTRS,1.0,0.127743,0.162653,0.709603,3.0,23.0,3751.0,681.0,27.0
9511,2007-04-25,JPM.N,JPMorgan Chase & Co,18088439.0,52.24,52.82,0.5799999999999983,1.0,RTRS,-1.0,0.815493,0.127374,0.0571332,3.0,2.0,3718.0,670.0,30.0
9512,2007-04-25,JPM.N,JPMorgan Chase & Co,18088439.0,52.24,52.82,0.5799999999999983,1.0,RTRS,-1.0,0.6446930000000001,0.220756,0.134552,3.0,27.0,4584.0,819.0,34.0
9513,2007-04-25,JPM.N,JPMorgan Chase & Co,18088439.0,52.24,52.82,0.5799999999999983,1.0,RTRS,1.0,0.31152199999999997,0.172422,0.5160560000000001,3.0,25.0,4219.0,768.0,32.0
9515,2007-04-25,JWN.N,Nordstrom Inc,1550958.0,56.64,55.88,-0.759999999999998,0.0,RTRS,0.0,0.15846300000000002,0.614621,0.22691599999999998,1.0,1.0,0.0,15.0,1.0
9516,2007-04-25,JWN.N,Nordstrom Inc,1550958.0,56.64,55.88,-0.759999999999998,0.0,RTRS,0.0,0.15846300000000002,0.614621,0.22691599999999998,1.0,1.0,0.0,15.0,1.0
9517,2007-04-25,JWN.N,Nordstrom Inc,1550958.0,56.64,55.88,-0.759999999999998,0.0,RTRS,1.0,0.0413906,0.133428,0.825182,3.0,1.0,1985.0,332.0,16.0
9525,2007-04-25,KEX.N,Kirby Corp,270800.0,37.07,37.84,0.7700000000000031,1.0,RTRS,0.0,0.121966,0.619591,0.258444,1.0,1.0,0.0,11.0,1.0
9526,2007-04-25,KEX.N,Kirby Corp,270800.0,37.07,37.84,0.7700000000000031,1.0,RTRS,0.0,0.0141482,0.810077,0.175775,1.0,1.0,0.0,7.0,1.0
9527,2007-04-25,KEX.N,Kirby Corp,270800.0,37.07,37.84,0.7700000000000031,1.0,RTRS,0.0,0.0141482,0.810077,0.175775,1.0,1.0,0.0,12.0,1.0
9528,2007-04-25,KEX.N,Kirby Corp,270800.0,37.07,37.84,0.7700000000000031,1.0,RTRS,0.0,0.0141482,0.810077,0.175775,1.0,1.0,0.0,12.0,1.0
9529,2007-04-25,KEX.N,Kirby Corp,270800.0,37.07,37.84,0.7700000000000031,1.0,RTRS,0.0,0.0164253,0.806599,0.176976,1.0,1.0,0.0,10.0,1.0
9530,2007-04-25,KEX.N,Kirby Corp,270800.0,37.07,37.84,0.7700000000000031,1.0,RTRS,0.0,0.0211208,0.9250139999999999,0.05386509999999999,1.0,1.0,0.0,11.0,1.0
9533,2007-04-25,KG.N,KP Pharmaceuticals LLC,1760408.0,20.98,21.26,0.28000000000000114,1.0,RTRS,-1.0,0.685288,0.19783699999999999,0.116875,3.0,1.0,1603.0,277.0,13.0
